registration_number,course_code,grade,grade_points,credits_obtained,result,month_year
22A91A6129,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6129,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6129,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6129,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6129,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6129,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6129,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6129,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6129,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6129,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6129,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6129,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6129,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6129,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6129,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6129,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6129,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6129,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6129,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6129,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6129,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6129,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6129,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6129,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6129,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6129,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6129,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6129,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6129,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6129,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6129,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6129,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6129,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6129,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6129,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6129,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6129,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6129,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6129,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6129,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6129,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6129,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6129,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6129,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6129,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6129,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6129,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6130,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6130,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6130,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6130,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6130,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6130,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6130,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6130,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6130,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6130,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6130,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6130,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6130,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6130,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6130,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6130,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6130,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6130,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6130,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6130,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6130,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6130,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6130,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6130,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6130,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM3P01,A,10,2,PASS,MAR-2025

22A91A6130,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6130,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6130,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6130,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6130,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6130,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6130,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6130,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6130,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6130,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6130,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6130,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6130,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6130,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6130,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6130,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6130,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6130,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6130,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6130,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6130,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6130,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6130,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6130,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6130,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6130,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6130,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6130,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6130,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6131,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6131,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6131,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6131,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6131,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6131,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6131,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6131,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6131,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6131,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6131,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6131,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6131,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6131,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6131,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6131,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6131,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6131,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6131,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6131,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6131,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6131,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6131,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6131,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6131,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6131,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6131,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6131,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6131,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6131,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6131,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6131,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6131,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6131,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6131,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6131,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6131,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6131,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6131,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6131,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6131,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6131,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6131,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6131,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6131,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6131,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6131,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6131,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6131,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6131,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6131,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6131,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6131,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6131,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6132,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6132,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6132,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6132,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6132,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6132,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6132,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6132,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6132,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6132,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6132,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6132,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6132,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6132,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6132,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6132,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6132,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6132,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6132,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6132,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6132,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6132,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6132,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6132,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6132,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6132,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6132,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6132,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6132,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6132,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6132,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6132,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6132,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6132,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6132,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6132,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6132,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6132,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6132,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6132,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6132,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6132,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6132,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6132,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6132,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6132,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6132,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6132,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6132,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6132,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6132,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6132,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6132,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6132,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6133,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6133,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6133,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6133,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6133,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6133,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6133,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6133,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6133,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6133,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6133,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6133,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6133,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6133,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6133,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6133,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6133,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6133,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6133,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6133,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6133,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6133,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6133,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6133,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6133,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6133,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6133,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6133,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6133,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6133,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6133,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6133,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6133,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6133,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6133,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6133,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6133,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6133,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6133,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6133,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6133,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6133,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6133,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6133,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6133,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6133,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6133,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6133,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6133,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6133,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6133,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6133,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6133,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6133,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6134,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6134,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6134,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6134,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6134,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6134,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6134,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6134,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6134,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6134,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6134,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6134,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6134,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6134,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6134,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6134,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6134,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6134,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6134,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6134,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6134,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6134,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6134,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6134,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6134,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6134,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6134,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6134,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6134,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6134,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6134,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6134,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6134,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6134,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6134,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6134,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6134,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6134,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6134,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6134,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6134,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6134,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6134,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6134,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6134,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6134,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6134,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6134,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6134,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6134,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6134,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6134,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6134,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6134,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6135,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6135,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6135,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6135,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6135,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6135,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6135,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6135,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6135,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6135,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6135,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6135,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6135,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6135,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6135,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6135,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6135,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6135,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6135,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6135,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6135,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6135,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6135,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6135,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6135,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6135,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6135,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6135,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6135,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6135,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6135,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6135,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6135,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6135,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6135,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6135,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6135,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6135,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6135,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6135,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6135,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6135,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6135,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6135,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6135,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6135,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6135,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6135,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6135,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6135,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6135,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6135,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6135,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6135,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6136,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6136,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6136,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6136,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6136,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6136,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6136,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6136,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6136,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6136,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6136,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6136,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6136,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6136,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6136,201BS2L04,A,10,1.5,PASS,MAR-2025
